Tuesday, February 6, 2024
42326260039000,STATE,Idle,EVENT,none,LOOK_AT,0,0,0,POSITION,0,1.9,0
42335330225000,STATE,Idle,EVENT,none,LOOK_AT,31.14912,20.89713,2.837868,POSITION,-0.142929,1.824264,-0.3239003
42335366107000,STATE,Idle,EVENT,none,LOOK_AT,13.60658,359.2653,359.3003,POSITION,-0.1339619,1.860997,-0.3514516
42335379733000,STATE,Idle,EVENT,none,LOOK_AT,13.57185,359.25,359.2733,POSITION,-0.1338794,1.861061,-0.3514014
42335406495000,STATE,Idle,EVENT,none,LOOK_AT,13.58004,359.2507,359.2722,POSITION,-0.1338631,1.861058,-0.3513775
42335414513000,STATE,Idle,EVENT,none,LOOK_AT,13.58231,359.2553,359.2593,POSITION,-0.1338473,1.861053,-0.3513524
42335430761000,STATE,Idle,EVENT,none,LOOK_AT,13.59387,359.266,359.2437,POSITION,-0.1338355,1.861031,-0.3513253
42335443853000,STATE,Idle,EVENT,none,LOOK_AT,13.59816,359.2747,359.2425,POSITION,-0.1338155,1.861002,-0.3512912
42335454880000,STATE,Idle,EVENT,none,LOOK_AT,13.60979,359.2811,359.2535,POSITION,-0.1337901,1.860957,-0.3512545
42335470563000,STATE,Idle,EVENT,none,LOOK_AT,13.6248,359.2918,359.2422,POSITION,-0.1337815,1.860912,-0.3512098
42335483179000,STATE,Idle,EVENT,none,LOOK_AT,13.64216,359.3007,359.2209,POSITION,-0.1337598,1.860883,-0.3511739
42335497563000,STATE,Idle,EVENT,none,LOOK_AT,13.65438,359.3279,359.2155,POSITION,-0.1338061,1.860832,-0.351152
42335512464000,STATE,Idle,EVENT,none,LOOK_AT,13.68082,359.3264,359.1906,POSITION,-0.1338562,1.860788,-0.351137
42335528476000,STATE,Idle,EVENT,none,LOOK_AT,13.67295,359.3345,359.1701,POSITION,-0.1338975,1.860785,-0.3510754
42335540174000,STATE,Idle,EVENT,none,LOOK_AT,13.68179,359.3318,359.1865,POSITION,-0.1339484,1.860789,-0.3509667
42335555087000,STATE,Idle,EVENT,none,LOOK_AT,13.68299,359.3336,359.2068,POSITION,-0.1339951,1.860824,-0.3508615
42335570681000,STATE,Idle,EVENT,none,LOOK_AT,13.68284,359.3598,359.2222,POSITION,-0.1340638,1.860854,-0.3507462
42335581702000,STATE,Idle,EVENT,none,LOOK_AT,13.6832,359.381,359.2345,POSITION,-0.1341291,1.860889,-0.3506296
42335594114000,STATE,Idle,EVENT,none,LOOK_AT,13.6799,359.397,359.2582,POSITION,-0.1341992,1.860933,-0.3505062
42335609144000,STATE,Idle,EVENT,none,LOOK_AT,13.65746,359.4001,359.2943,POSITION,-0.1342943,1.86097,-0.350354
42335626302000,STATE,Idle,EVENT,none,LOOK_AT,13.64275,359.3875,359.315,POSITION,-0.1343812,1.861006,-0.350199
42335641217000,STATE,Idle,EVENT,none,LOOK_AT,13.65279,359.3815,359.3523,POSITION,-0.1344952,1.861042,-0.3500298
42335660428000,STATE,Idle,EVENT,none,LOOK_AT,13.67058,359.3548,359.3857,POSITION,-0.1346317,1.861028,-0.3498928
42335672952000,STATE,Idle,EVENT,none,LOOK_AT,13.70505,359.3777,359.4145,POSITION,-0.1347854,1.860992,-0.3497512
42335680482000,STATE,Idle,EVENT,none,LOOK_AT,13.76221,359.396,359.437,POSITION,-0.1349232,1.860912,-0.3496121
42335691956000,STATE,Idle,EVENT,none,LOOK_AT,13.83981,359.4395,359.4425,POSITION,-0.1350539,1.860787,-0.3494422
42335708115000,STATE,Idle,EVENT,none,LOOK_AT,13.92294,359.4716,359.4606,POSITION,-0.1351695,1.860659,-0.3492946
42335723174000,STATE,Idle,EVENT,none,LOOK_AT,13.98685,359.5093,359.5015,POSITION,-0.1353027,1.860515,-0.3491175
42335733677000,STATE,Idle,EVENT,none,LOOK_AT,14.08781,359.5301,359.5822,POSITION,-0.1354027,1.860381,-0.348927
42335749187000,STATE,Idle,EVENT,none,LOOK_AT,14.19293,359.5573,359.6214,POSITION,-0.1354991,1.860245,-0.3487459
42335776437000,STATE,Idle,EVENT,none,LOOK_AT,14.30791,359.5973,359.6587,POSITION,-0.1356232,1.860072,-0.3485516
42335801416000,STATE,Idle,EVENT,none,LOOK_AT,14.42695,359.6166,359.6865,POSITION,-0.1357486,1.85986,-0.3483448
42335816075000,STATE,Idle,EVENT,none,LOOK_AT,14.55775,359.6464,359.7161,POSITION,-0.1358517,1.859543,-0.3480825
42335824323000,STATE,Idle,EVENT,none,LOOK_AT,14.81423,359.697,359.7616,POSITION,-0.1360965,1.859017,-0.347698
42335840899000,STATE,Idle,EVENT,none,LOOK_AT,14.97433,359.7092,359.7425,POSITION,-0.1362854,1.858715,-0.3475233
42335852315000,STATE,Idle,EVENT,none,LOOK_AT,15.14125,359.6988,359.7171,POSITION,-0.136364,1.858552,-0.3473217
42335875709000,STATE,Idle,EVENT,none,LOOK_AT,15.43338,359.7274,359.7381,POSITION,-0.1365316,1.858101,-0.3468925
42335889067000,STATE,Idle,EVENT,none,LOOK_AT,15.5739,359.7352,359.758,POSITION,-0.1365606,1.857896,-0.3467346
42335905405000,STATE,Idle,EVENT,none,LOOK_AT,15.71268,359.7628,359.778,POSITION,-0.1366565,1.857667,-0.3465202
42335919220000,STATE,Idle,EVENT,none,LOOK_AT,15.83647,359.7813,359.7519,POSITION,-0.1367337,1.857451,-0.346368
42335931751000,STATE,Idle,EVENT,none,LOOK_AT,15.96416,359.834,359.721,POSITION,-0.1368263,1.857308,-0.3461786
42335946666000,STATE,Idle,EVENT,none,LOOK_AT,16.06217,359.8599,359.7232,POSITION,-0.1368472,1.857086,-0.3459836
42335967374000,STATE,Idle,EVENT,none,LOOK_AT,16.16296,359.8879,359.7348,POSITION,-0.1368529,1.856926,-0.3458147
42335979438000,STATE,Idle,EVENT,none,LOOK_AT,16.2663,359.9172,359.759,POSITION,-0.1370288,1.856737,-0.3456412
42335998172000,STATE,Idle,EVENT,none,LOOK_AT,16.34942,359.973,359.7653,POSITION,-0.1371349,1.856616,-0.3455043
42336008338000,STATE,Idle,EVENT,none,LOOK_AT,16.42302,0.02176372,359.807,POSITION,-0.1371914,1.856509,-0.3453678
42336021980000,STATE,Idle,EVENT,none,LOOK_AT,16.50488,0.07628343,359.8206,POSITION,-0.1372175,1.856374,-0.3452331
42336031046000,STATE,Idle,EVENT,none,LOOK_AT,16.61904,0.1341208,359.8132,POSITION,-0.1372613,1.856214,-0.3451289
42336050104000,STATE,Idle,EVENT,none,LOOK_AT,16.74185,0.1917422,359.8309,POSITION,-0.1372996,1.856026,-0.3450623
42336064644000,STATE,Idle,EVENT,none,LOOK_AT,16.87472,0.2493219,359.8344,POSITION,-0.1372756,1.855844,-0.3450179
42336077189000,STATE,Idle,EVENT,none,LOOK_AT,17.02131,0.3197479,359.8515,POSITION,-0.1372585,1.855655,-0.3449736
42336091411000,STATE,Idle,EVENT,none,LOOK_AT,17.18837,0.3524552,359.8957,POSITION,-0.1372398,1.855439,-0.3449602
42336108192000,STATE,Idle,EVENT,none,LOOK_AT,17.32737,0.418973,359.9282,POSITION,-0.1372477,1.855196,-0.3449483
42336119658000,STATE,Idle,EVENT,none,LOOK_AT,17.48376,0.4804961,359.9734,POSITION,-0.1372589,1.85491,-0.3449235
42336131300000,STATE,Idle,EVENT,none,LOOK_AT,17.66173,0.5485206,359.9878,POSITION,-0.1372939,1.854607,-0.3449077
42336144749000,STATE,Idle,EVENT,none,LOOK_AT,17.87397,0.6236941,0.03157401,POSITION,-0.1373683,1.853989,-0.3449063
42336162846000,STATE,Idle,EVENT,none,LOOK_AT,18.13713,0.6864758,0.07961491,POSITION,-0.1373717,1.853496,-0.3449167
42336177907000,STATE,Idle,EVENT,none,LOOK_AT,18.44702,0.7585739,0.1389215,POSITION,-0.137271,1.852989,-0.3449459
42336195387000,STATE,Idle,EVENT,none,LOOK_AT,18.79492,0.8470439,0.2029689,POSITION,-0.1371873,1.852306,-0.3449962
42336208107000,STATE,Idle,EVENT,none,LOOK_AT,19.21129,0.9604161,0.2995808,POSITION,-0.1370308,1.851526,-0.3451166
42336218423000,STATE,Idle,EVENT,none,LOOK_AT,19.62991,1.097583,0.3532984,POSITION,-0.1369705,1.850696,-0.3451976
42336227971000,STATE,Idle,EVENT,none,LOOK_AT,20.04444,1.208091,0.4150123,POSITION,-0.1368922,1.849782,-0.3453395
42336236579000,STATE,Idle,EVENT,none,LOOK_AT,20.49466,1.331634,0.4325169,POSITION,-0.1369309,1.848857,-0.3454636
42336267236000,STATE,Idle,EVENT,none,LOOK_AT,21.47958,1.494756,0.3747219,POSITION,-0.1368172,1.847394,-0.345823
42336280719000,STATE,Idle,EVENT,none,LOOK_AT,21.88946,1.639188,0.4865022,POSITION,-0.1367453,1.846631,-0.3458899
42336304082000,STATE,Idle,EVENT,none,LOOK_AT,22.25113,1.77597,0.6265993,POSITION,-0.1366418,1.845904,-0.3460388
42336318142000,STATE,Idle,EVENT,none,LOOK_AT,22.57251,1.934949,0.6937298,POSITION,-0.1367832,1.845306,-0.3460876
42336329014000,STATE,Idle,EVENT,none,LOOK_AT,22.82191,2.048667,0.6053355,POSITION,-0.1370575,1.845027,-0.3461069
42336338077000,STATE,Idle,EVENT,none,LOOK_AT,23.03748,2.160182,0.5875772,POSITION,-0.1372137,1.844726,-0.346095
42336351282000,STATE,Idle,EVENT,none,LOOK_AT,23.1498,2.259719,0.6451653,POSITION,-0.1372572,1.844478,-0.3460662
42336368880000,STATE,Idle,EVENT,none,LOOK_AT,23.20258,2.367785,0.7282763,POSITION,-0.1373137,1.844402,-0.3460776
42336388819000,STATE,Idle,EVENT,none,LOOK_AT,23.20735,2.502871,0.8740539,POSITION,-0.137398,1.844236,-0.3461278
42336400616000,STATE,Idle,EVENT,none,LOOK_AT,23.16267,2.613028,0.9674826,POSITION,-0.1375681,1.843872,-0.3462057
42336407082000,STATE,Idle,EVENT,none,LOOK_AT,23.15343,2.712301,0.9747058,POSITION,-0.137778,1.843875,-0.3462243
42336428244000,STATE,Idle,EVENT,none,LOOK_AT,23.07595,2.768121,0.9533292,POSITION,-0.1380599,1.844007,-0.3462556
42336439686000,STATE,Idle,EVENT,none,LOOK_AT,22.98131,2.836156,0.9629426,POSITION,-0.1383694,1.844193,-0.3462777
42336448150000,STATE,Idle,EVENT,none,LOOK_AT,22.89593,2.886292,0.9989853,POSITION,-0.1386459,1.844406,-0.3463213
42336467411000,STATE,Idle,EVENT,none,LOOK_AT,22.77906,2.900299,1.063027,POSITION,-0.1389642,1.844711,-0.3463854
42336481813000,STATE,Idle,EVENT,none,LOOK_AT,22.61291,2.910935,1.11767,POSITION,-0.139412,1.845263,-0.3464731
42336500465000,STATE,Idle,EVENT,none,LOOK_AT,22.37014,2.911036,1.18108,POSITION,-0.1397878,1.845588,-0.3465012
