UserID,,NSession,,ManoE4,mano_izquierda
1708944558591,STATE,Idle,EVENT,none,LOOK_AT,0,0,0,POSITION,0,1.9,0
1708944558666,STATE,Idle,EVENT,none,LOOK_AT,358.0529,359.6711,32.8914,POSITION,-0.129813,1.90539,0.1169559
1708944558677,STATE,Idle,EVENT,none,LOOK_AT,358.0553,359.5869,32.95306,POSITION,-0.1298387,1.90546,0.1169292
1708944558684,STATE,Idle,EVENT,none,LOOK_AT,358.0407,359.5014,33.0027,POSITION,-0.1298651,1.905515,0.1168946
1708944558712,STATE,Idle,EVENT,none,LOOK_AT,358.0131,359.3452,33.00053,POSITION,-0.1299991,1.905497,0.1168438
1708944558726,STATE,Idle,EVENT,none,LOOK_AT,357.9891,359.2987,32.99051,POSITION,-0.1300965,1.905464,0.1168495
1708944558741,STATE,Idle,EVENT,none,LOOK_AT,357.9647,359.2554,32.95943,POSITION,-0.1302292,1.90542,0.1168679
1708944558756,STATE,Idle,EVENT,none,LOOK_AT,357.935,359.2007,32.94304,POSITION,-0.1303605,1.905359,0.1168951
1708944558770,STATE,Idle,EVENT,none,LOOK_AT,357.9095,359.1518,32.95005,POSITION,-0.1304773,1.905331,0.1169359
1708944558784,STATE,Idle,EVENT,none,LOOK_AT,357.8841,359.1306,32.93527,POSITION,-0.1306173,1.905328,0.116999
1708944558798,STATE,Idle,EVENT,none,LOOK_AT,357.8667,359.1192,32.94363,POSITION,-0.1307741,1.905329,0.117072
1708944558814,STATE,Idle,EVENT,none,LOOK_AT,357.8904,359.1094,32.97792,POSITION,-0.1309172,1.905317,0.1171427
1708944558827,STATE,Idle,EVENT,none,LOOK_AT,357.8949,359.112,32.97307,POSITION,-0.1310478,1.905294,0.1172255
1708944558841,STATE,Idle,EVENT,none,LOOK_AT,357.8959,359.0877,32.95677,POSITION,-0.1311612,1.905266,0.1173022
1708944558854,STATE,Idle,EVENT,none,LOOK_AT,357.8871,359.084,32.98058,POSITION,-0.1312685,1.90526,0.1173707
1708944558868,STATE,Idle,EVENT,none,LOOK_AT,357.8628,359.0614,32.95917,POSITION,-0.1313381,1.905275,0.1174128
1708944558885,STATE,Idle,EVENT,none,LOOK_AT,357.8519,359.0707,32.9842,POSITION,-0.1313907,1.905275,0.1174181
1708944558896,STATE,Idle,EVENT,none,LOOK_AT,357.842,359.0841,32.99514,POSITION,-0.1314266,1.905267,0.1173848
1708944558910,STATE,Idle,EVENT,none,LOOK_AT,357.8302,359.1099,33.01315,POSITION,-0.1314823,1.905257,0.1173465
1708944558924,STATE,Idle,EVENT,none,LOOK_AT,357.8114,359.1194,33.03614,POSITION,-0.1315355,1.90529,0.1173266
1708944558938,STATE,Idle,EVENT,none,LOOK_AT,357.8285,359.1241,33.07301,POSITION,-0.1315866,1.905368,0.1173015
1708944558954,STATE,Idle,EVENT,none,LOOK_AT,357.8462,359.1423,33.12332,POSITION,-0.1316535,1.905421,0.1172476
1708944558966,STATE,Idle,EVENT,none,LOOK_AT,357.8542,359.1696,33.12843,POSITION,-0.131767,1.905467,0.1171469
1708944558981,STATE,Idle,EVENT,none,LOOK_AT,357.8556,359.1548,33.15459,POSITION,-0.1318841,1.905488,0.1170092
1708944558993,STATE,Idle,EVENT,none,LOOK_AT,357.8533,359.1659,33.17355,POSITION,-0.1320278,1.905513,0.1168618
1708944559007,STATE,Idle,EVENT,none,LOOK_AT,357.8498,359.1484,33.21142,POSITION,-0.132213,1.905528,0.1166951
1708944559023,STATE,Idle,EVENT,none,LOOK_AT,357.8309,359.1148,33.22576,POSITION,-0.1324255,1.905576,0.1165074
1708944559035,STATE,Idle,EVENT,none,LOOK_AT,357.8133,359.075,33.2729,POSITION,-0.1326492,1.90564,0.1162965
1708944559049,STATE,Idle,EVENT,none,LOOK_AT,357.7634,359.0166,33.32051,POSITION,-0.1328853,1.905693,0.1160621
1708944559063,STATE,Idle,EVENT,none,LOOK_AT,357.73,358.9651,33.40643,POSITION,-0.1331585,1.905765,0.1157667
1708944559077,STATE,Idle,EVENT,none,LOOK_AT,357.7032,358.8712,33.473,POSITION,-0.1332797,1.905813,0.1154736
1708944559093,STATE,Idle,EVENT,none,LOOK_AT,357.7042,358.7956,33.56495,POSITION,-0.1334214,1.905981,0.115186
1708944559105,STATE,Idle,EVENT,none,LOOK_AT,357.6765,358.7255,33.65094,POSITION,-0.1334483,1.906086,0.1149285
1708944559119,STATE,Idle,EVENT,none,LOOK_AT,357.66,358.7662,33.65979,POSITION,-0.133792,1.906207,0.1145269
1708944559132,STATE,Idle,EVENT,none,LOOK_AT,357.677,358.6761,33.77472,POSITION,-0.1334727,1.906283,0.1144078
1708944559147,STATE,Idle,EVENT,none,LOOK_AT,357.7267,358.6344,33.82938,POSITION,-0.1335836,1.906312,0.1141642
1708944559162,STATE,Idle,EVENT,none,LOOK_AT,357.785,358.6488,33.82249,POSITION,-0.1332392,1.906391,0.1137929
1708944559175,STATE,Idle,EVENT,none,LOOK_AT,357.8587,358.6363,33.82748,POSITION,-0.1329346,1.906508,0.113469
1708944559188,STATE,Idle,EVENT,none,LOOK_AT,357.9468,358.6285,33.81706,POSITION,-0.1325897,1.906664,0.1131429
1708944559203,STATE,Idle,EVENT,none,LOOK_AT,358.0319,358.6368,33.83265,POSITION,-0.1322434,1.906647,0.1128218
1708944559216,STATE,Idle,EVENT,none,LOOK_AT,358.1418,358.65,33.80196,POSITION,-0.1318847,1.906806,0.1124328
1708944559232,STATE,Idle,EVENT,none,LOOK_AT,358.249,358.6969,33.76877,POSITION,-0.1314691,1.906834,0.1121277
1708944559245,STATE,Idle,EVENT,none,LOOK_AT,358.4042,358.7687,33.70837,POSITION,-0.1310256,1.906882,0.1118508
1708944559258,STATE,Idle,EVENT,none,LOOK_AT,358.5917,358.7711,33.59771,POSITION,-0.1303122,1.906778,0.1116619
1708944559272,STATE,Idle,EVENT,none,LOOK_AT,358.8696,358.8147,33.4436,POSITION,-0.1296659,1.906946,0.1112325
1708944559286,STATE,Idle,EVENT,none,LOOK_AT,359.132,358.8766,33.2449,POSITION,-0.1291156,1.90696,0.1110086
1708944559301,STATE,Idle,EVENT,none,LOOK_AT,359.3939,358.9193,33.02386,POSITION,-0.1283555,1.906938,0.110786
1708944559314,STATE,Idle,EVENT,none,LOOK_AT,359.6939,358.9385,32.76915,POSITION,-0.1275495,1.906843,0.1104154
1708944559328,STATE,Idle,EVENT,none,LOOK_AT,0.03186998,358.9265,32.4793,POSITION,-0.1267335,1.906792,0.1101301
1708944559342,STATE,Idle,EVENT,none,LOOK_AT,0.3811013,358.9185,32.19259,POSITION,-0.1259297,1.906896,0.1098937
1708944559356,STATE,Idle,EVENT,none,LOOK_AT,0.7090393,358.9463,31.92483,POSITION,-0.1251364,1.90693,0.1097059
1708944559370,STATE,Idle,EVENT,none,LOOK_AT,1.016874,358.9236,31.58379,POSITION,-0.1243866,1.906865,0.1097157
1708944559384,STATE,Idle,EVENT,none,LOOK_AT,1.323689,358.879,31.30234,POSITION,-0.1234804,1.906688,0.1097367
1708944559398,STATE,Idle,EVENT,none,LOOK_AT,1.608116,358.8528,30.96871,POSITION,-0.1227979,1.90659,0.1097171
1708944559412,STATE,Idle,EVENT,none,LOOK_AT,1.849866,358.8122,30.6664,POSITION,-0.1221038,1.906553,0.1097684
1708944559426,STATE,Idle,EVENT,none,LOOK_AT,2.092497,358.6998,30.46058,POSITION,-0.1213077,1.906675,0.1097439
1708944559441,STATE,Idle,EVENT,none,LOOK_AT,2.258754,358.5716,30.33116,POSITION,-0.1205989,1.906729,0.1096985
1708944559453,STATE,Idle,EVENT,none,LOOK_AT,2.388644,358.453,30.23138,POSITION,-0.1199742,1.906805,0.1095932
1708944559468,STATE,Idle,EVENT,none,LOOK_AT,2.485837,358.319,30.19022,POSITION,-0.1193097,1.906799,0.1095279
1708944559482,STATE,Idle,EVENT,none,LOOK_AT,2.599904,358.1904,30.13601,POSITION,-0.1187547,1.906848,0.1094505
1708944559495,STATE,Idle,EVENT,none,LOOK_AT,2.713796,358.0233,30.09834,POSITION,-0.1182451,1.906866,0.1094372
1708944559510,STATE,Idle,EVENT,none,LOOK_AT,2.85304,357.8625,30.06286,POSITION,-0.1177601,1.906966,0.1094041
1708944559523,STATE,Idle,EVENT,none,LOOK_AT,3.023893,357.6615,30.04276,POSITION,-0.1172318,1.907073,0.1094819
1708944559535,STATE,Idle,EVENT,none,LOOK_AT,3.240561,357.462,30.00963,POSITION,-0.1167482,1.907275,0.1094873
1708944559548,STATE,Idle,EVENT,none,LOOK_AT,3.434636,357.23,29.95609,POSITION,-0.1162617,1.907231,0.1096613
1708944559566,STATE,Idle,EVENT,none,LOOK_AT,3.655708,356.9771,29.85354,POSITION,-0.1157027,1.90734,0.1098317
1708944559579,STATE,Idle,EVENT,none,LOOK_AT,3.844476,356.7461,29.73242,POSITION,-0.1150942,1.907234,0.1101229
1708944559593,STATE,Idle,EVENT,none,LOOK_AT,3.99895,356.5264,29.59164,POSITION,-0.1146768,1.907211,0.1103421
1708944559607,STATE,Idle,EVENT,none,LOOK_AT,4.120593,356.3343,29.46452,POSITION,-0.1141554,1.907049,0.1105624
1708944559621,STATE,Idle,EVENT,none,LOOK_AT,4.219563,356.1953,29.34086,POSITION,-0.1136658,1.906992,0.1107673
1708944559635,STATE,Idle,EVENT,none,LOOK_AT,4.288056,356.1226,29.21634,POSITION,-0.1131794,1.906901,0.1109605
1708944559649,STATE,Idle,EVENT,none,LOOK_AT,4.32131,356.0672,29.10922,POSITION,-0.1125982,1.906779,0.1111529
1708944559663,STATE,Idle,EVENT,none,LOOK_AT,4.30806,356.0581,29.01213,POSITION,-0.1121035,1.906633,0.1113254
1708944559676,STATE,Idle,EVENT,none,LOOK_AT,4.245726,356.0983,28.95048,POSITION,-0.1115751,1.906451,0.111588
1708944559691,STATE,Idle,EVENT,none,LOOK_AT,4.185903,356.1721,28.88268,POSITION,-0.111133,1.90633,0.1119026
1708944559706,STATE,Idle,EVENT,none,LOOK_AT,4.137391,356.2725,28.85375,POSITION,-0.1106505,1.906261,0.1122069
1708944559719,STATE,Idle,EVENT,none,LOOK_AT,4.089802,356.4205,28.84613,POSITION,-0.1103103,1.906099,0.1126268
1708944559728,STATE,Idle,EVENT,none,LOOK_AT,4.050442,356.5578,28.82034,POSITION,-0.109917,1.906079,0.1130063
1708944559745,STATE,Idle,EVENT,none,LOOK_AT,3.991203,356.7494,28.83058,POSITION,-0.1095891,1.905894,0.1134702
1708944559759,STATE,Idle,EVENT,none,LOOK_AT,3.984608,356.8739,28.82545,POSITION,-0.1091142,1.905839,0.1138484
1708944559774,STATE,Idle,EVENT,none,LOOK_AT,3.99413,356.9409,28.80199,POSITION,-0.1086611,1.905923,0.1140489
1708944559787,STATE,Idle,EVENT,none,LOOK_AT,3.975497,357.1042,28.82885,POSITION,-0.1083719,1.905869,0.1142764
1708944559801,STATE,Idle,EVENT,none,LOOK_AT,3.944363,357.2419,28.81608,POSITION,-0.1080576,1.905866,0.1145008
1708944559815,STATE,Idle,EVENT,none,LOOK_AT,3.888733,357.3195,28.8343,POSITION,-0.1076961,1.905741,0.1147606
