Wednesday, February 7, 2024
55145643491000,STATE,Idle,EVENT,none,LOOK_AT,0,0,0,POSITION,0,1.9,0
55145777371000,STATE,Idle,EVENT,none,LOOK_AT,359.3636,66.36454,27.66075,POSITION,0.7605925,1.916762,1.522141
55145819483000,STATE,Idle,EVENT,none,LOOK_AT,359.3572,66.36653,27.66154,POSITION,0.7604613,1.916757,1.522145
55145839626000,STATE,Idle,EVENT,none,LOOK_AT,359.3306,66.37425,27.6677,POSITION,0.7603812,1.916734,1.52215
55145854079000,STATE,Idle,EVENT,none,LOOK_AT,359.3143,66.37864,27.69181,POSITION,0.7603097,1.916759,1.522113
55145872618000,STATE,Idle,EVENT,none,LOOK_AT,359.3014,66.37607,27.67963,POSITION,0.7603383,1.916739,1.52211
55145876013000,STATE,Idle,EVENT,none,LOOK_AT,359.3085,66.38067,27.67823,POSITION,0.7603254,1.916744,1.522098
55145905921000,STATE,Idle,EVENT,none,LOOK_AT,359.3226,66.39024,27.65414,POSITION,0.7603664,1.916656,1.522066
55145915725000,STATE,Idle,EVENT,none,LOOK_AT,359.3264,66.40253,27.62569,POSITION,0.7603889,1.916635,1.522053
55145935848000,STATE,Idle,EVENT,none,LOOK_AT,359.336,66.41246,27.61725,POSITION,0.7604265,1.916623,1.522033
55145954289000,STATE,Idle,EVENT,none,LOOK_AT,359.3487,66.41879,27.61732,POSITION,0.7604566,1.91661,1.522024
55145961260000,STATE,Idle,EVENT,none,LOOK_AT,359.361,66.41568,27.61954,POSITION,0.7604833,1.916625,1.52204
55145982174000,STATE,Idle,EVENT,none,LOOK_AT,359.3513,66.41087,27.63041,POSITION,0.7605128,1.916633,1.522058
55145992037000,STATE,Idle,EVENT,none,LOOK_AT,359.3445,66.39642,27.64621,POSITION,0.7605133,1.916654,1.522077
55146008751000,STATE,Idle,EVENT,none,LOOK_AT,359.3471,66.38758,27.66664,POSITION,0.7604899,1.916656,1.522085
55146025125000,STATE,Idle,EVENT,none,LOOK_AT,359.3497,66.38032,27.66835,POSITION,0.7604761,1.916661,1.522084
55146033224000,STATE,Idle,EVENT,none,LOOK_AT,359.339,66.37599,27.67041,POSITION,0.7604694,1.916652,1.522099
55146044705000,STATE,Idle,EVENT,none,LOOK_AT,359.3394,66.3758,27.672,POSITION,0.7604661,1.916639,1.522101
55146056730000,STATE,Idle,EVENT,none,LOOK_AT,359.341,66.38899,27.6584,POSITION,0.7604537,1.916628,1.522119
55146069159000,STATE,Idle,EVENT,none,LOOK_AT,359.3317,66.39236,27.65337,POSITION,0.7604389,1.916612,1.5221
55146084007000,STATE,Idle,EVENT,none,LOOK_AT,359.3295,66.39377,27.65478,POSITION,0.7604218,1.916623,1.52209
55146098322000,STATE,Idle,EVENT,none,LOOK_AT,359.3197,66.39548,27.66173,POSITION,0.7604036,1.916612,1.5221
55146112543000,STATE,Idle,EVENT,none,LOOK_AT,359.325,66.39802,27.66993,POSITION,0.7603726,1.916623,1.52212
55146125229000,STATE,Idle,EVENT,none,LOOK_AT,359.3198,66.38982,27.6634,POSITION,0.7603555,1.916609,1.522149
55146141440000,STATE,Idle,EVENT,none,LOOK_AT,359.3132,66.38271,27.65644,POSITION,0.7603393,1.916623,1.522161
55146153825000,STATE,Idle,EVENT,none,LOOK_AT,359.323,66.37557,27.66318,POSITION,0.7602997,1.916619,1.522166
55146168554000,STATE,Idle,EVENT,none,LOOK_AT,359.3082,66.36417,27.65793,POSITION,0.7602687,1.916596,1.522161
55146182969000,STATE,Idle,EVENT,none,LOOK_AT,359.2883,66.35552,27.6489,POSITION,0.7602506,1.916595,1.522168
55146193941000,STATE,Idle,EVENT,none,LOOK_AT,359.2828,66.34646,27.65941,POSITION,0.7602363,1.916608,1.522177
55146208399000,STATE,Idle,EVENT,none,LOOK_AT,359.2877,66.36118,27.66962,POSITION,0.7602072,1.916623,1.522222
55146222644000,STATE,Idle,EVENT,none,LOOK_AT,359.2768,66.36368,27.67242,POSITION,0.7601914,1.916627,1.522258
55146236008000,STATE,Idle,EVENT,none,LOOK_AT,359.2645,66.36076,27.67817,POSITION,0.7601709,1.916631,1.522291
55146250238000,STATE,Idle,EVENT,none,LOOK_AT,359.2746,66.36115,27.69273,POSITION,0.7601347,1.916645,1.522343
55146264431000,STATE,Idle,EVENT,none,LOOK_AT,359.2599,66.35844,27.69473,POSITION,0.7601099,1.916635,1.522418
55146278805000,STATE,Idle,EVENT,none,LOOK_AT,359.2582,66.3443,27.70955,POSITION,0.7600932,1.916683,1.522492
55146299269000,STATE,Idle,EVENT,none,LOOK_AT,359.2529,66.33228,27.73141,POSITION,0.7600613,1.916724,1.522587
55146310598000,STATE,Idle,EVENT,none,LOOK_AT,359.2392,66.33287,27.7601,POSITION,0.760005,1.916742,1.522676
55146326106000,STATE,Idle,EVENT,none,LOOK_AT,359.2324,66.31674,27.77609,POSITION,0.759954,1.916758,1.522778
55146341774000,STATE,Idle,EVENT,none,LOOK_AT,359.2207,66.31664,27.7843,POSITION,0.7599092,1.916752,1.52287
55146355944000,STATE,Idle,EVENT,none,LOOK_AT,359.2167,66.30792,27.77439,POSITION,0.7598557,1.916765,1.52298
55146366604000,STATE,Idle,EVENT,none,LOOK_AT,359.2018,66.30846,27.78808,POSITION,0.7598042,1.916754,1.52309
55146375942000,STATE,Idle,EVENT,none,LOOK_AT,359.1957,66.31264,27.79078,POSITION,0.7597051,1.916759,1.523206
55146391356000,STATE,Idle,EVENT,none,LOOK_AT,359.1693,66.30512,27.80106,POSITION,0.7596121,1.916759,1.52331
55146409243000,STATE,Idle,EVENT,none,LOOK_AT,359.1341,66.30325,27.83231,POSITION,0.7595086,1.916791,1.523435
55146425350000,STATE,Idle,EVENT,none,LOOK_AT,359.119,66.27662,27.85573,POSITION,0.7594032,1.91683,1.523548
55146441079000,STATE,Idle,EVENT,none,LOOK_AT,359.1023,66.29099,27.89137,POSITION,0.7592916,1.916876,1.5237
55146451507000,STATE,Idle,EVENT,none,LOOK_AT,359.0894,66.27217,27.90614,POSITION,0.7591958,1.916898,1.523825
55146478817000,STATE,Idle,EVENT,none,LOOK_AT,359.1025,66.25031,27.93903,POSITION,0.7588911,1.916923,1.524168
55146509052000,STATE,Idle,EVENT,none,LOOK_AT,359.1134,66.27769,27.90932,POSITION,0.7587428,1.916881,1.524242
55146515731000,STATE,Idle,EVENT,none,LOOK_AT,359.1269,66.30153,27.90458,POSITION,0.7585917,1.916838,1.524306
55146539361000,STATE,Idle,EVENT,none,LOOK_AT,359.1098,66.32848,27.86789,POSITION,0.7584381,1.916795,1.524388
55146547424000,STATE,Idle,EVENT,none,LOOK_AT,359.1025,66.34695,27.84431,POSITION,0.7582717,1.916773,1.524471
55146563056000,STATE,Idle,EVENT,none,LOOK_AT,359.0547,66.38405,27.8671,POSITION,0.7581396,1.916779,1.524573
55146580245000,STATE,Idle,EVENT,none,LOOK_AT,359.038,66.35509,27.89041,POSITION,0.7580094,1.916826,1.524678
55146596626000,STATE,Idle,EVENT,none,LOOK_AT,359.0092,66.34984,27.95604,POSITION,0.7578945,1.916892,1.524817
55146612512000,STATE,Idle,EVENT,none,LOOK_AT,358.9813,66.3469,28.02088,POSITION,0.7577915,1.916971,1.524971
55146625736000,STATE,Idle,EVENT,none,LOOK_AT,358.9694,66.31983,28.0445,POSITION,0.7576838,1.917043,1.525129
55146636192000,STATE,Idle,EVENT,none,LOOK_AT,358.9507,66.29732,28.0801,POSITION,0.757565,1.917086,1.525271
55146646767000,STATE,Idle,EVENT,none,LOOK_AT,358.9168,66.27454,28.1101,POSITION,0.7574506,1.917107,1.525418
55146657897000,STATE,Idle,EVENT,none,LOOK_AT,358.9021,66.28452,28.13308,POSITION,0.7573309,1.917136,1.525556
55146686034000,STATE,Idle,EVENT,none,LOOK_AT,358.9156,66.22281,28.14566,POSITION,0.7571621,1.917129,1.525717
55146696435000,STATE,Idle,EVENT,none,LOOK_AT,358.8865,66.21828,28.14661,POSITION,0.7570806,1.917134,1.525787
55146710356000,STATE,Idle,EVENT,none,LOOK_AT,358.8787,66.23212,28.15094,POSITION,0.7569938,1.917128,1.525852
55146724188000,STATE,Idle,EVENT,none,LOOK_AT,358.8737,66.23987,28.16916,POSITION,0.7569094,1.917136,1.5259
55146745989000,STATE,Idle,EVENT,none,LOOK_AT,358.8621,66.25629,28.17176,POSITION,0.7568407,1.917127,1.525946
55146759524000,STATE,Idle,EVENT,none,LOOK_AT,358.8634,66.27263,28.17518,POSITION,0.7567735,1.91715,1.526002
55146777756000,STATE,Idle,EVENT,none,LOOK_AT,358.8716,66.29854,28.17468,POSITION,0.7567291,1.917168,1.526049
55146789845000,STATE,Idle,EVENT,none,LOOK_AT,358.8709,66.30527,28.16601,POSITION,0.7566805,1.917171,1.526084
55146797813000,STATE,Idle,EVENT,none,LOOK_AT,358.8769,66.30492,28.17136,POSITION,0.7566133,1.917174,1.526109
55146807868000,STATE,Idle,EVENT,none,LOOK_AT,358.8633,66.31493,28.1653,POSITION,0.7565441,1.917146,1.526151
55146822435000,STATE,Idle,EVENT,none,LOOK_AT,358.8608,66.32745,28.17611,POSITION,0.7564731,1.917105,1.526173
55146835238000,STATE,Idle,EVENT,none,LOOK_AT,358.8599,66.34276,28.15205,POSITION,0.7564111,1.917085,1.526196
