UserID,ds01,NSession,1,ManoE4,mano_izquierda
1708450383916,STATE,Idle,EVENT,none,LOOK_AT,0,0,0,POSITION,0,1.9,0
1708450384060,STATE,Idle,EVENT,none,LOOK_AT,338.1728,347.5305,2.786557,POSITION,0.1066708,2.730257,-1.013495
1708450384118,STATE,Idle,EVENT,none,LOOK_AT,338.1545,347.536,2.780935,POSITION,0.106731,2.730352,-1.013938
1708450384130,STATE,Idle,EVENT,none,LOOK_AT,338.1683,347.5291,2.791574,POSITION,0.1068509,2.730228,-1.014338
1708450384137,STATE,Idle,EVENT,none,LOOK_AT,338.1562,347.5022,2.778499,POSITION,0.1068706,2.730264,-1.014667
1708450384144,STATE,Idle,EVENT,none,LOOK_AT,338.1491,347.499,2.769331,POSITION,0.1068732,2.730288,-1.014785
1708450384170,STATE,Idle,EVENT,none,LOOK_AT,338.1393,347.495,2.727496,POSITION,0.1068793,2.730289,-1.015056
1708450384186,STATE,Idle,EVENT,none,LOOK_AT,338.1493,347.5081,2.709327,POSITION,0.1068538,2.730246,-1.015186
1708450384200,STATE,Idle,EVENT,none,LOOK_AT,338.1789,347.502,2.711798,POSITION,0.1068758,2.730229,-1.015293
1708450384218,STATE,Idle,EVENT,none,LOOK_AT,338.2082,347.509,2.706044,POSITION,0.1068595,2.730213,-1.015379
1708450384241,STATE,Idle,EVENT,none,LOOK_AT,338.2577,347.5124,2.704009,POSITION,0.1068417,2.730181,-1.015463
1708450384264,STATE,Idle,EVENT,none,LOOK_AT,338.2625,347.5396,2.701955,POSITION,0.1068656,2.730075,-1.01542
1708450384285,STATE,Idle,EVENT,none,LOOK_AT,338.2849,347.5583,2.696823,POSITION,0.1068989,2.729999,-1.015446
1708450384293,STATE,Idle,EVENT,none,LOOK_AT,338.3544,347.5982,2.686432,POSITION,0.1068986,2.729919,-1.015633
1708450384300,STATE,Idle,EVENT,none,LOOK_AT,338.3966,347.6134,2.686068,POSITION,0.1068893,2.729868,-1.015728
1708450384331,STATE,Idle,EVENT,none,LOOK_AT,338.5532,347.6479,2.670907,POSITION,0.1068037,2.729712,-1.01601
1708450384354,STATE,Idle,EVENT,none,LOOK_AT,338.5424,347.6388,2.66974,POSITION,0.1067189,2.729756,-1.016072
1708450384367,STATE,Idle,EVENT,none,LOOK_AT,338.5544,347.6427,2.664361,POSITION,0.1066708,2.729766,-1.016168
1708450384382,STATE,Idle,EVENT,none,LOOK_AT,338.6211,347.6537,2.655103,POSITION,0.1066184,2.729715,-1.016264
1708450384396,STATE,Idle,EVENT,none,LOOK_AT,338.7036,347.6526,2.644377,POSITION,0.106563,2.729586,-1.016365
1708450384408,STATE,Idle,EVENT,none,LOOK_AT,338.8088,347.6428,2.638937,POSITION,0.1065315,2.729344,-1.01644
1708450384424,STATE,Idle,EVENT,none,LOOK_AT,338.9331,347.6344,2.623424,POSITION,0.1064927,2.729072,-1.016497
1708450384437,STATE,Idle,EVENT,none,LOOK_AT,339.0643,347.6323,2.623016,POSITION,0.1064201,2.728859,-1.016541
1708450384452,STATE,Idle,EVENT,none,LOOK_AT,339.2382,347.6287,2.615753,POSITION,0.1063313,2.728654,-1.016535
1708450384464,STATE,Idle,EVENT,none,LOOK_AT,339.426,347.6045,2.590798,POSITION,0.1062462,2.728412,-1.016475
1708450384478,STATE,Idle,EVENT,none,LOOK_AT,339.6897,347.6098,2.543229,POSITION,0.1061242,2.728114,-1.016305
1708450384493,STATE,Idle,EVENT,none,LOOK_AT,339.9971,347.6241,2.503484,POSITION,0.1059797,2.727767,-1.015997
1708450384513,STATE,Idle,EVENT,none,LOOK_AT,340.4036,347.6352,2.439601,POSITION,0.1058767,2.727039,-1.015262
1708450384520,STATE,Idle,EVENT,none,LOOK_AT,340.8715,347.6548,2.380543,POSITION,0.1058296,2.726402,-1.014868
1708450384536,STATE,Idle,EVENT,none,LOOK_AT,341.4714,347.7064,2.290298,POSITION,0.1057847,2.725528,-1.014327
1708450384547,STATE,Idle,EVENT,none,LOOK_AT,342.2086,347.7899,2.190835,POSITION,0.1057631,2.724478,-1.013745
1708450384562,STATE,Idle,EVENT,none,LOOK_AT,343.0663,347.8819,2.091755,POSITION,0.1056968,2.723189,-1.013048
1708450384575,STATE,Idle,EVENT,none,LOOK_AT,344.0064,347.9863,2.020181,POSITION,0.1056051,2.721684,-1.012321
1708450384589,STATE,Idle,EVENT,none,LOOK_AT,344.9629,348.0947,1.958528,POSITION,0.1054775,2.720286,-1.011527
1708450384604,STATE,Idle,EVENT,none,LOOK_AT,345.8516,348.1848,1.939906,POSITION,0.1053993,2.718849,-1.010669
1708450384617,STATE,Idle,EVENT,none,LOOK_AT,346.8357,348.279,1.894411,POSITION,0.1053162,2.717198,-1.009868
1708450384633,STATE,Idle,EVENT,none,LOOK_AT,348.0094,348.3788,1.878001,POSITION,0.1052835,2.715086,-1.009054
